id,tweet,label
77,"UN Secretary-General Antonio Guterres says the #COVID19 pandemic has ""dramatically derailed"" sustainable development goals and has ""put into question"" progress that was being made on the eradication of poverty and hunger. Latest world news: https://t.co/CDN8pokUbF https://t.co/TFzPdfFyRC",real
2866,_Coronavirus has been found in broiler chicken._,fake
2238,As of today (8AM) #Maharashtra has the highest no. of active #COVID19 cases (162806). #COVID__19 #COVID #COVID_19 #COVIDー19 #COVID19India #COVIDUpdates #CoronaUpdates #Corona #coronavirus #CoronavirusIndia #CoronavirusUpdates #CoronavirusPandemic https://t.co/f4ciyZFWkB,real
6327,#CoronaVirusUpdates: 📍Total #COVID19 Cases in India(as on August 24 2020) ▶️75.27% Cured/Discharged/Migrated (2338035) ▶️22.88% Active cases (710771) ▶️1.85% Deaths (57542) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths Via @MoHFW_INDIA https://t.co/NC4Qem09Oq,real
295,Both of the cases were picked up at our routine testing at around day 3. One of the cases who has been in isolation in Wellington is now considered recovered.Recovered being at least 10 days since onset of symptoms at least 48 hours asymptomatic and has returned a negative test.,real
5631,"50-Year Old Canadian Music Awards Show, The Junos, Cancelled Because Of Coronavirus Fears� - �99 % of Canadians ask, ""What are the Junos?""",fake
135,In Indore India Police and doctors are injecting coronavirus positive blood in Muslims.,fake
5492,Shopper Was Wearing Facemask Back-To-Front https://t.co/CucbuqjvVv #shopping #coronavirus #lockdown #facemasks,fake
1363,Reopening of places of worship doesn't mean that the #COVID19 outbreak has subsided. Risk remains high If you must gather to worship in the mosque today take preventive measures Maintain a distance of 2m from the next person 😷Wear face a mask #TakeResponsibility https://t.co/NC0XaZY5Pd,real
5697,"""Trump bailed out Wall Street, but not Main Street.""",fake
2069,Truth About Tom Hanks And Rita Wilson ‘Fighting For Their Lives’ After Coronavirus Diagnosis https://t.co/dU5xQJW9NG,fake
537,An analysis of hundreds of COVID reports and studies finds that there is limited spread of COVID between children and from children suggesting that children are unlikely to be sources of COVID outbreaks. Read the study: https://t.co/eu9Y5g3yuf,real
6073,Update from the @minhealthnz Today there are 2 new cases of COVID-19 to report in managed isolation in NZ. ​ There continue to be no cases of COVID-19 in the community. It has been 67 days since the last case of COVID-19 that was acquired locally from an unknown source.,real
731,Acc to @HMOIndia #unlock4guidelines wearing of #facemask is compulsory in public places workplaces and during transport. Under DMA 2005 any person violating these measure is liable for legal action as per rules &amp; regulations specified by the State/UTs: https://t.co/4Je5avT2HL https://t.co/C0FDz6eElZ,real
4987,Tanzania has developed a coronavirus drug called COVIDOL that can cure COVID-19.,fake
1793,@RemaNagarajan State decides testing rates of COVID-19 for pvt labs. For reference max limit of Rs. 4500 per test was fixed. It was also advised they can do free testing or testing on subsidized rate in this hour of crisis.,real
4714,A photo claiming that SARS-CoV-2 is an old virus known since 2003.,fake
2142,NEWS! Nigel Farage to teach kids climate change denial for ‘balance’ in BBC Lockdown Learning Scheme https://t.co/kiLDWF1TNj https://t.co/7rhsHm9EbQ,fake
1941,Bollywood actor Amitabh Bachchan son Abhishek Bachchan daughter-in-law Aishwarya Bachchan and granddaughter Aaradhya all test positive for the #Covid_19 infection. Indian television actor Parth Samthaan has tested positive for the coronavirus infection. #CoronavirusFacts https://t.co/jLWTes8PdS,fake
116,@James_Gross Well they are now reporting quite effectively. It's just they refuse to put their numbers in a table or dashboard for reasons that are beyond me.,real
2362,More than 85% of #COVID19 patients at one Georgia health system have been black. https://t.co/0Kh7UOrfvy https://t.co/kRD6V0PZBB,real
5616,Italians are throwing their money on the streets as it is useless to them now during the coronavirus scare.,fake
4485,_A claim that the novel coronavirus was never detected in the major Chinese cities of Beijing and Shanghai has been shared repeatedly on Facebook Twitter and Instagram._,fake
2849,Sir Patrick Vallance says the number of #COVID19 cases are 'clearly increasing across all age groups' He adds 'we think the virus is doubling roughly every seven days' and emphasises if that is true the UK could have 49000 cases per day in mid-October https://t.co/4wMYGxYBfD https://t.co/WwdYvm3NnL,real
1228,Niño Jesús hospital has been left without COVID-19 to care for children and young people in Madrid.,fake
2378,Ghana’s leading biomedical research institute Noguchi approves COA FS a Ghana-made food nutritional supplement to fight the coronavirus.,fake
5571,#PublicHealthReports has announced a Call for Papers on #COVID19 inviting #publichealth practitioners and academic researchers to share challenges lessons learned and opportunities for public health practice. Learn more here: https://t.co/mhm9gxCn3o. https://t.co/HTQkvIkTK5,real
5898,Donald Trump is ???announcing tomorrow that the US is going into quarantine for the next 14 days.??�,fake
5930,China is seeking court’s approval to kill all who tested positive with coronavirus.,fake
4970,COVID-19 Update There are 7 new confirmed cases of COVID-19 to report today. 1 is an imported case and 6 are cases in the community which have all been linked to the Auckland cluster.,real
5455,#IndiaFightsCorona: 1136 deaths have been logged in the past 24 hours. Of the new deaths nearly 53% are concentrated in three States of Maharashtra Karnataka and Uttar Pradesh. These are followed by Tamil Nadu Punjab and Andhra Pradesh. Details : https://t.co/mMMhqTmqBG https://t.co/qDLKKnP04B,real
1792,Coronavirus sticks faster on men with shaved heads,fake
5098,Our daily update is published. States reported 712k tests and 51k cases along with 616 deaths. We’ve seen for months that the Saturday-Monday numbers tend to be lower than Tuesday-Friday. But compared with last Sunday cases and deaths are both up. https://t.co/A8b43GC3KW,real
1763,A 2005 study proved that chloroquine is an effective treatment against coronaviruses,fake
6060,An image of an elderly Italian man who was asked to pay for the ventilator that he used for his recovery.,fake
820,New Video: Together we can stop the spread of #COVID19 by physical distancing practicing good hygiene and avoiding non-essential travel. Watch to learn more about how you can help slow the spread. https://t.co/qKkt9oEm7M https://t.co/bJnCgFuZLO,real
2514,Drinking unsweetened black tea before the sun rises cures coronavirus. This was prophetised by a newborn baby who died shortly after uttering the cure.,fake
3268,Our daily update is published. We’ve now tracked almost 4.9 million tests up 223K from yesterday. Note that we can only track tests that a state reports. And not all states report all tests. For details see: https://t.co/PZrmH4bl5Y https://t.co/wNghINbQDR,real
4888,The Emergency Committee on #COVID19 unanimously agreed that the outbreak still constitutes a public health emergency of international concern. @DrTedros accepted their advice &amp; confirmed that the outbreak continues to constitute a global health emergency: https://t.co/N128pKjOKx,real
4563,@WndlB They said about a week ago they only had ~1000 ICU beds. But they've ramped up the capacity a lot over that time.,real
5560,The U.S. presidential election is canceled due to coronavirus.,fake
4838,"@ChaddyStacksDFS @KarluskaP No big deal. Just a picture recently taken in Wuhan, China... the birth place of Covid-19. https://t.co/d1mfkQ5agw",fake
4317,It's important to recognize that death data lags in some cases more than 10 days. And given how long COVID-19 takes to kill people these low death numbers are probably a reflection of the infections that occurred 3-4-5 weeks ago (i.e. mid-to-late April).,real
5483,#IndiaFightsCorona: India continues to post very high Recoveries More than 79000 discharged in the last 24 hours India’s Recovery Rate crosses 78% 60% of Total Active Cases in 5 Most Affected States #StaySafe #IndiaWillWin https://t.co/ZB3EDU6g6d,real
1215,Images of an alleged fire at New York's Lebanon Hospital.,fake
924,If you’ve seen the news that the Federal government has re-routed hospital data into a new system at HHS we do not think that our states-based data compilation will be affected by the change.,real
133,Claim: India began screening passengers from #COVID19-affected countries before it had a single case: PM Modi Fact: The govt mandated universal screening of all internat'l flights only on March 4 by when 27 cases had been detected across 5 Indian states https://t.co/2cAogF5glZ,fake
3277,#IndiaFightsCorona: India maintains trend of High Recoveries New recoveries have exceeded New Cases for 5th day in a row Recovery Rate continues to rise crosses 81% #StaySafe #IndiaWillWin https://t.co/wNJ8iQlrf5,real
5764,As India detected more #COVID19 cases in Mar-Apr 2020 fake misleading claims around the pandemic rose. Most common were communal rumours followed by false guidelines/notifications per @boomlivein analysis. https://t.co/Xrey2nCS7N,fake
53,Did You Already Have Coronavirus? Here’s A Simple Test https://t.co/PNbf76rsFF,fake
158,Trump And Coronavirus May End November 3rd https://t.co/Nn7tfMvxr3 #dranthonyfauci #smallpox,fake
1870,RT @WHOPhilippines: Skin-to-skin care and early exclusive breastfeeding helps a baby to thrive. A woman with COVID-19 should be supported…,real
5050,What if the potential requirement for wearing masks in public is secretly just a government plot to get Covidiots to voluntarily self-isolate at home? https://t.co/cSZXbxQiew,fake
4024,NEWS! UK’s best racists working round the clock to blame coronavirus on Sadiq Khan https://t.co/n6an2PhJVp https://t.co/d9Hqk06Q67,fake
5692,@mbdavolt @zack @mbdavolt We’re constantly working to improve the model and to be transparent our model is only as good as the data available. Our model should be used to show the potential outcome given how COVID is trending in the state or county not report on actuals.,real
1591,Video of Muslims violating lockdown conditions in Old city (Hyderabad).,fake
5329,More than 10 million people across the country are currently living under local restrictions but infection rates are increasing in many areas. @ashishskynews takes a closer look at the effectiveness of local lockdowns Read the latest: https://t.co/E9CsHSdhGY https://t.co/h9uRdbSdxR,real
5860,Video of Muslims being trained to sneeze purposefully to spread coronavirus.,fake
3511,In a photo of Pakistani Prime Minister Imran Khan and Chinese President Xi Jinping Imran Khan is wearing a mask.,fake
1611,"Please fwd to your contacts in India. You never know who it may help. Tata Group has started good initiative, they are providing free doctors consultation online through chats. This facility is started for you so that you need not to go out for doctors and you will be safe at home. 

Below is the link, I reqest everyone to take benefit of this facility.
https://www.tatahealth.com/online-doctor-consultation/general-physician #coronavirus #FightAgainstCoronaVirus #StayHomeStaySafe #telugunews #journalist sai",fake
626,Nasser Ziberi tested positive for COVID-19,fake
3134,Our daily update is published. We’ve now tracked more than 2.5 million tests up less than 150k from yesterday. Note that we can only track tests that a state reports. And not all states report all tests. For details see: https://t.co/PZrmH4bl5Y https://t.co/ampsalf1Kt,real
42,Football player Cristiano Ronaldo turned all his hotels into hospitals to help coronavirus patients and is paying doctors and the staff.,fake
3684,91 new cases of #COVID19 have been reported; 74 in Lagos 5 in Katsina 4 in Ogun 2 in Delta 2 in Edo 1 in Kwara 1 in Oyo 1 in FCT 1 in Adamawa As at 11:25 pm 22nd April there are 873 confirmed cases of #COVID19 reported in Nigeria. Discharged: 197 Deaths: 28 https://t.co/oDazHLpLp0,real
